message,is_useful,source_file,source_line
"I believe what you want is ```result[KEY.PHONE] = unicode(phone_result[0].contents[0])```. NavigableString content is storing its content as unicode so the encode isn't double encoding the data, but it still shouldn't be encoded at all at this point.",1,CS-corpus.txt,237
"I think you might be on to something. Wouldn't you just want to take the data from whichever of the two has the newer ""version"" field?  If this solution actually works, then the below line in the doc string for this function isn't really accurate and should probably be updated. ""IMPORTANT! This should only be used during the AccountGroup/Profile creation process.""",1,CS-corpus.txt,238
The way we're updating this record doesn't jive with the parent transaction. The profile model is already retrieved within the update method and is being put when the record changes.   The signature of this method should accept the profile and return it to the update method of the vAccountGroupModel for an asynchronous put.,1,CS-corpus.txt,239
You can also use `assertIn` and `assertNotIn`,1,CS-corpus.txt,240
I feel like some of these shouldn't be removed. Specifically `test_tweetLongerThan140CharactersIsRejected` and `test_tweetOfExactly140CharactersIsAccepted`,0,CS-corpus.txt,241
I think `:return: the street address part of formatted_address` or something like that would be clearer for this docstring,1,CS-corpus.txt,242
"can `other_data.get(address_type)` ever return `None`? If so it'll cause this regex to be incorrect (None is formatted as the string ""None"" by `str.format`). Even if not I think it'd be clearer to explicitly use `.get(address_type, '')`",1,CS-corpus.txt,243
Both of these could be renamed to `address_components` and `other_address_components` or `additional_address_components`. I think it'd make things a little easier to read since `data` could be anything.,1,CS-corpus.txt,244
"I think this will be ok. If an address component is missing it shouldn't get into here, and if it does it exist at the very least it will be an empty string from `_get_other_name`",1,CS-corpus.txt,245
"comment above applies here too--the test name should describe the expected behaviour, and I can't tell what `stuff` is supposed to be without opening up the data file itself",1,CS-corpus.txt,246
minor typo (`keyword`),1,CS-corpus.txt,247
"What happens if the zipcode is also in the street address? e.g. `Suite 123 12345 Testing Blvd, City, State 12345 USA`",1,CS-corpus.txt,248
"this should probably a raw unicode string ```ur', ({}|{})(,|$| )'.``` and above too",0,CS-corpus.txt,249
I don't know if totally necessary but you could have a `_should_ignore_error` method that returns True/False if we want to ignore the error or not. Could potentially pass the error messages  you want ignored too or just have the method handle that.  If that method handled the tick and logging too it would make this code a bit cleaner.,0,CS-corpus.txt,250
Do memcache keys have a maximum length?  Because this key has the potential to become very large.  Maybe build the `plan_ids` string and hash it?,1,CS-corpus.txt,251
Change `'id'` to `API_KEYS.UBERALL_ID`.,1,CS-corpus.txt,252
"Could add something like `vmonitor.tick('uberall', 'get_product_plans', 'missing'`",1,CS-corpus.txt,253
"I would be tempted to add a non-optional ""plan_id"" argument to `_format_business_data`  I'd argue that the purpose of this method is just to format, not to validate.  We should add validation before we even arrive this method.",1,CS-corpus.txt,254
It might be helpful to include something like `Region not supported for {country}. Business will not be created.` and any other info you can think might be helpful if we have to debug this for some reason.,1,CS-corpus.txt,255
"K it took me a few minutes to look through the code/changes but I think instead of this method returning _all_ the product plans (which is not really what we want) it should accept a `plan_id` do a `memcache.get` on _just_ that id and then, if it doesn't exist, do a fetch of all the plans and do a `set_multi` for each one. Then just return the one we actually asked for in the first place.  Moving the logic of parsing through the plan data to get the specific one we need in the view is not where it belongs in my opinion.  https://cloud.google.com/appengine/docs/python/refdocs/google.appengine.api.memcache?csw=1#google.appengine.api.memcache.Client.set_multi",1,CS-corpus.txt,256
"This could be a little more simple/pythonic ```python product_name = NEW_APP_NAME if vconfig.is_feature_enabled('presence_builder_rebranding', self.pid) else APP_NAME context.update({     ""product_name"": context.get('wl_product_name', product_name) }) ```",1,MS-corpus.txt,1
"It'd be nice to one-line this:  ```python context.update({   'product_name': context.get('wl_product_name', NEW_APP_NAME if vconfig.is_feature_enabled('presence_builder_rebranding', self.pid) else APP_NAME) }) ```",1,MS-corpus.txt,2
Breaking maybe right before the `if`. Whatever makes sense when you've got it in PyCharm,1,MS-corpus.txt,3
Well I commented the same thing as Jesse. Gotta reload these pages every once in a while.,1,MS-corpus.txt,4
Maybe `enable_listing_builder_rebrand`?,1,MS-corpus.txt,5
Maybe.,1,MS-corpus.txt,6
Minor complaint but you shouldn't really be checking against the builtin Bool objects. Something like `{% if not enable_listing_builder_rebrand %}`,1,MS-corpus.txt,7
Why are your imports so afraid of each other? They can be closer together.,1,MS-corpus.txt,8
You have the same 2 patch decorators on 3 different tests. Typically in this case it's cleaner to set up your mocks in the `setup` method. I'll show you how to do this.,1,MS-corpus.txt,9
"Nice, I forget to do that pretty often",1,MS-corpus.txt,10
Thank PyCharm's auto importing ?,1,MS-corpus.txt,11
Does this test actually assert or check anything?,1,MS-corpus.txt,12
"I guess it didn't before, either. We can probably do something like this:  ```python field = GenericJsonField() field.data = '[]' try:   validate_json(field, []) except validators.ValidationError:   self.fail() ```  Whatcha think @jrolheiser-va ?",1,MS-corpus.txt,13
"I kind of like the `with self.assertRaises` pattern a bit better, just because you actually call the function so it makes finding usages of it easier (I think, that might not be true haha). Like this:  ```python with self.assertRaises(validators.ValidationError):   validate_json(field, 'url') ```",1,MS-corpus.txt,14
I'm not sure if I understand what you're saying...,1,MS-corpus.txt,15
"Okay, I see. I think the difference between our two approaches is that the self.fail() is explicit whereas yours is implicit. I think explicit is better in this case.",1,MS-corpus.txt,16
"Personally I find this sort of structure a little confusing, is it `not (values and required_fields)` or `(not values) and required_fields`?  I'm sure it works properly, but maybe include the parens for clarity?",0,MS-corpus.txt,17
"https://docs.python.org/2/reference/expressions.html#operator-precedence  Interesting, the `and` will get calculated first which isn't how I thought worked. Whoops.",0,MS-corpus.txt,18
Could probably condense these three if statements,1,MS-corpus.txt,19
Awe so long popularity circles. Mind removing `popularity-circle` `.popularity-circle.popular` and `.popularity-circle.unpopular` from `_profile-sync.scss`,1,MS-corpus.txt,20
Could maybe change this to  ``` self.showField = self.status in FIELDS_STATUSES_TO_SHOW ``` for brevity's sake,0,MS-corpus.txt,21
"Yeah, I guess `in` doesn't work like that. I'm cool with your alternative.",0,MS-corpus.txt,22
Should set a warning flash or an error flash for this.,1,MS-corpus.txt,23
Seems like a bunch of duplication.  Can't extract it at all?,1,MS-corpus.txt,24
"I'm guessing it's right too. The only way I know to get what it actually is, is to look at a source that has a listing on the source, and see where that url takes you. Might be hard to find one though.",1,MS-corpus.txt,25
Should this be `opendi`?,1,MS-corpus.txt,26
"I believe, for Canada at least, it's called Opendi. https://www.opendi.ca/ Not sure about the U.S. Stadtbranchenbuch appears to be the German version.",1,MS-corpus.txt,27
"Surely this, or something like this, is in _colors.scss?",1,MS-corpus.txt,28
@bjohnson-va this is the css file.  The ```_profile_sync.scss``` is using the scss variable for the colour,1,MS-corpus.txt,29
does it have to be ```eaeaea```? We have ```$SECONDARY_BACKGROUND_COLOR = #efefef``` which is pretty damn close,1,MS-corpus.txt,30
I'd prefer standardization over mock-following. Your call.,1,MS-corpus.txt,31
